exportador_anon;cnpj_anon;porte_do_exportador;descricao_da_operacao;uf;pais_destino_das_exportacoes;numero_da_operacao_anon;data_da_contratacao;moeda_sigla;fonte_de_recursos_desembolsos;custo_financeiro;setor_subsetor_de_atividade;area_operacional;modalidade_de_apoio;forma_de_apoio;produto;modalidade_operacional;mutuario;categoria;situacao_da_operacao;tipo_de_garantia
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;PARAGUAI;69XXXXXXXX02;2023-05-12;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_221;274dd7f5e7d62efb129d6845a6bd668386e91bb4ee450201de773d5f6eef21d8;GRANDE;Exportação de bens;SP;EQUADOR;69XXXXXXXX01;2023-05-16;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_222;e2b57463e862797105183f4c6d24bf200b10dba4e1c4208d4376fd25e943bff6;GRANDE;Exportação de bens;RJ;EQUADOR;67XXXXXXXX01;2023-05-16;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_222;e2b57463e862797105183f4c6d24bf200b10dba4e1c4208d4376fd25e943bff6;GRANDE;Exportação de bens;RJ;EQUADOR;67XXXXXXXX01;2023-05-16;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;EQUADOR;69XXXXXXXX02;2023-05-18;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_223;ce0e43b400d5d3f78bf2e4874dcdc17f7df07f28cd8560dfeb3ac60351ebf0a4;GRANDE;Exportação de bens;SP;PARAGUAI;69XXXXXXXX01;2023-05-18;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_35;82da04afb5927d844032d6cd61a711ec958a8835accd2692d1ad2e1424c1a8cb;GRANDE;Exportação de bens;RS;EQUADOR;69XXXXXXXX01;2023-05-19;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_165;0221e5dfcfacbc75d0d7342c74a9ede705a300cb1e3f496b3c448d16c57fc42a;GRANDE;Exportação de bens;SC;EQUADOR;69XXXXXXXX01;2023-05-19;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_182;3615309e45bae18c4afa045f7932ed949c8003724bcc573937d90fa6c28de2ee;GRANDE;Exportação de bens;RS;PARAGUAI;69XXXXXXXX01;2023-05-22;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_29;49f0a743c691d246e9cda0969a566afa4fca0af596e7939cc69307ec5439a95a;GRANDE;Exportação de bens;PR;EQUADOR;69XXXXXXXX01;2023-05-24;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_82;24b6738c7552d66af666fa05a9e8efb8891e128300beaad84f938a85e0714f2e;GRANDE;Exportação de bens;SP;EQUADOR;69XXXXXXXX01;2023-05-24;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_224;deb9f3488f022b1144c0ff776d10f7ebbd5e454cada734baa806bbaa3f865c63;GRANDE;Exportação de bens;RS;EQUADOR;69XXXXXXXX01;2023-05-26;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_123;512dbcb3fb0ded2e4ddc72a903f327beb878bddbb2a44d7d778dc5c4f866fa7f;GRANDE;Exportação de bens;SC;GUATEMALA;69XXXXXXXX01;2023-05-29;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_75;ad0dd3c980f02ec73361634fe1e26fb5cb89fbb420296b6a02ccafda00f0c268;GRANDE;Exportação de bens;RS;PARAGUAI;69XXXXXXXX01;2023-05-30;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;EQUADOR;69XXXXXXXX03;2023-06-07;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;PARAGUAI;69XXXXXXXX02;2023-06-07;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;EQUADOR;69XXXXXXXX01;2023-06-09;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;PARAGUAI;69XXXXXXXX01;2023-06-09;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;PARAGUAI;69XXXXXXXX03;2023-06-09;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_123;512dbcb3fb0ded2e4ddc72a903f327beb878bddbb2a44d7d778dc5c4f866fa7f;GRANDE;Exportação de bens;SC;GUATEMALA;69XXXXXXXX01;2023-06-13;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_15;99bbafd6e9e5a306a8367370dec70305cbce243c889f61668af1a6e3d1094000;GRANDE;Exportação de bens;SP;ESTADOS UNIDOS;69XXX55;2023-06-14;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEICULOS AUTOMOTORES;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Buyer;Ente privado;Bens de capital e demais operações;ATIVA;Real/ Pessoal
Exportador_223;ce0e43b400d5d3f78bf2e4874dcdc17f7df07f28cd8560dfeb3ac60351ebf0a4;GRANDE;Exportação de bens;SP;PARAGUAI;69XXXXXXXX01;2023-06-20;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_123;512dbcb3fb0ded2e4ddc72a903f327beb878bddbb2a44d7d778dc5c4f866fa7f;GRANDE;Exportação de bens;SC;GUATEMALA;69XXXXXXXX02;2023-06-20;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_28;7fca4ea1e2dc9908e97950474bd4ea7cd215a505c13a7b36b1656fdb434fa3c5;GRANDE;Exportação de bens;RS;ESTADOS UNIDOS;69XXX01;2023-06-20;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE PRODUTOS DE METAL, EXCETO MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;EQUADOR;69XXXXXXXX02;2023-06-26;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;PARAGUAI;69XXXXXXXX03;2023-06-26;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;NICARAGUA;69XXXXXXXX01;2023-07-07;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;PARAGUAI;69XXXXXXXX02;2023-07-07;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_214;718dd945ccffef7822cc4d193dcfac78144c6a3917d84ff7949f261e43b4853d;GRANDE;Exportação de bens;SP;EQUADOR;69XXXXXXXX01;2023-07-07;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_165;0221e5dfcfacbc75d0d7342c74a9ede705a300cb1e3f496b3c448d16c57fc42a;GRANDE;Exportação de bens;SC;PARAGUAI;69XXXXXXXX01;2023-07-07;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_106;7d12182733814e6c81e685a681246aa79c0247e155663bd720f123adb5212ae8;GRANDE;Exportação de bens;SP;EQUADOR;69XXXXXXXX01;2023-07-07;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_165;0221e5dfcfacbc75d0d7342c74a9ede705a300cb1e3f496b3c448d16c57fc42a;GRANDE;Exportação de bens;SC;EQUADOR;69XXXXXXXX01;2023-07-12;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_218;645906069e4ad2d0d05d8c54c920bc9885cfae64e9e9ed50d80d2eeac52c5130;GRANDE;Exportação de bens;RS;PARAGUAI;68XXXXXXXX01;2023-07-12;EUR C;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;GUATEMALA;69XXXXXXXX01;2023-07-13;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;NICARAGUA;69XXXXXXXX02;2023-07-20;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_223;ce0e43b400d5d3f78bf2e4874dcdc17f7df07f28cd8560dfeb3ac60351ebf0a4;GRANDE;Exportação de bens;SP;PARAGUAI;69XXXXXXXX02;2023-07-25;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_165;0221e5dfcfacbc75d0d7342c74a9ede705a300cb1e3f496b3c448d16c57fc42a;GRANDE;Exportação de bens;SC;PARAGUAI;69XXXXXXXX01;2023-07-25;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_60;555fbb8a1a189afcc5bd6e7a836a519a1610d9a3cff6e46d8d6ad628c52e919b;GRANDE;Exportação de bens;MG;COSTA RICA;69XXXXXXXX01;2023-08-07;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_28;7fca4ea1e2dc9908e97950474bd4ea7cd215a505c13a7b36b1656fdb434fa3c5;GRANDE;Exportação de bens;RS;ESTADOS UNIDOS;69XXX01;2023-08-07;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE PRODUTOS DE METAL, EXCETO MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_225;fcd1d7881821c79061b33f45a4aa80fe051f3cb13e25f449221ef84f5649575d;GRANDE;Exportação de bens;RS;PARAGUAI;69XXXXXXXX01;2023-08-08;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;ESTADOS UNIDOS;67XXX76;2023-08-16;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_226;1506c33b96447f9298e49be4f4f3401ccf55914acfcc2f1907a3a88f5b209bfc;GRANDE;Exportação de bens;SP;EQUADOR;69XXXXXXXX01;2023-08-17;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_215;35cefc19b28795e7a77e54eeea375228af28b136d09c7bbe86652f17845f8aeb;GRANDE;Exportação de bens;RS;PARAGUAI;69XXXXXXXX01;2023-08-22;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_35;82da04afb5927d844032d6cd61a711ec958a8835accd2692d1ad2e1424c1a8cb;GRANDE;Exportação de bens;RS;EQUADOR;69XXXXXXXX01;2023-08-22;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;LIQUIDADA;Pessoal
Exportador_43;3dc95d8b21eb69680735825d3bb30dab6afd80e48083a49e4319da311cfdc182;GRANDE;Exportação de bens;SP;ESTADOS UNIDOS;67XXX76;2023-08-25;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;PARAGUAI;69XXXXXXXX01;2023-08-28;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_1;ca525e7a49e512c307fee61f4254efeb5883115cff255e203525a54b3946e365;GRANDE;Exportação de bens;RS;EQUADOR;69XXXXXXXX01;2023-08-28;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_1;ca525e7a49e512c307fee61f4254efeb5883115cff255e203525a54b3946e365;GRANDE;Exportação de bens;RS;EQUADOR;69XXXXXXXX01;2023-08-28;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE VEICULOS AUTOMOTORES, REBOQUES E CARROCERIAS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_156;3b8a86d39217e1d4484c77106553256b103ebfe9aa5a62f358600e05b9ff1cc4;GRANDE;Exportação de bens;SP;PARAGUAI;69XXXXXXXX04;2023-08-29;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
Exportador_113;6a71f84bf9c8f7030bf8ca5873f3ce16db9c26abde19c3138f6823be07cbbae4;GRANDE;Exportação de bens;SP;EQUADOR;69XXXXXXXX01;2023-08-29;US$ COMPRA;FAT CAMBIAL;Taxa de juros em moeda estrangeira;INDUSTRIA/FABRICACAO DE MAQUINAS E EQUIPAMENTOS;AREA DE COMÉRCIO EXTERIOR;Reembolsável;Direta;BNDES EXIM PÓS-EMBARQUE - EXIM AUTOMÁTICO;Supplier;Ente privado;Bens de capital e demais operações;ATIVA;Pessoal
